21859.35,0
21920.6,1595907900
21914.75,1595907900
21918.15,1595907901
21911.0,1595907902
21931.35,1595907903
21952.85,1595907904
21945.6,1595907905
21949.05,1595907906
21963.75,1595907907
21960.7,1595907907
21962.3,1595907908
21960.9,1595907909
21956.65,1595907910
21956.35,1595907911
21956.8,1595907912
21960.95,1595907913
21960.0,1595907914
21960.55,1595907915
21960.0,1595907916
21961.5,1595907917
21962.5,1595907918
21970.35,1595907919
21971.4,1595907920
21965.8,1595907920
21964.55,1595907921
21960.0,1595907922
21955.0,1595907923
21960.0,1595907924
21961.15,1595907925
21952.0,1595907926
21950.7,1595907927
21947.0,1595907928
21946.45,1595907929
21943.0,1595907930
21945.6,1595907931
21945.0,1595907932
21948.6,1595907932
21950.0,1595907933
21954.75,1595907934
21954.35,1595907935
21949.95,1595907936
21956.45,1595907937
21962.0,1595907938
21958.05,1595907939
21965.0,1595907941
21967.0,1595907942
21967.1,1595907943
21975.0,1595907944
21981.55,1595907945
21981.0,1595907945
21975.05,1595907946
21978.75,1595907947
21991.9,1595907948
21987.15,1595907949
21992.95,1595907950
21995.0,1595907951
21986.35,1595907952
21987.55,1595907953
21986.0,1595907955
21988.1,1595907956
21986.0,1595907957
21987.6,1595907957
21988.0,1595907958
21985.65,1595907959
21989.9,1595907960
21989.4,1595907961
21988.9,1595907962
21985.3,1595907963
21986.35,1595907964
21989.95,1595907965
21992.9,1595907967
21994.9,1595907968
21996.0,1595907969
21995.0,1595907970
21994.45,1595907970
21994.3,1595907971
22000.0,1595907972
22004.95,1595907973
22002.55,1595907974
22012.65,1595907975
22013.25,1595907976
22013.5,1595907977
22014.0,1595907978
22020.0,1595907979
22019.85,1595907980
22021.8,1595907981
22022.0,1595907982
22025.35,1595907982
22020.0,1595907983
22023.4,1595907984
22020.0,1595907985
22020.85,1595907986
22023.3,1595907987
22022.85,1595907988
22021.15,1595907989
22024.0,1595907990
22023.05,1595907992
22020.05,1595907993
22021.0,1595907994
22024.1,1595907995
22020.0,1595907996
22023.05,1595907997
22024.45,1595907998
22025.0,1595907999
22022.35,1595908000
22021.1,1595908001
22021.25,1595908002
22023.2,1595908003
22025.0,1595908004
22025.0,1595908005
22024.5,1595908006
22028.7,1595908007
22030.8,1595908007
22024.8,1595908008
22022.0,1595908009
22024.6,1595908010
22027.05,1595908011
22025.0,1595908012
22025.0,1595908013
22026.05,1595908014
22025.05,1595908015
22025.0,1595908016
22026.4,1595908018
22025.0,1595908019
22020.0,1595908020
22016.2,1595908020
22020.0,1595908021
22019.55,1595908022
22019.05,1595908023
22019.7,1595908024
22018.45,1595908025
22018.45,1595908026
22018.7,1595908027
22018.0,1595908028
22018.15,1595908029
22017.9,1595908030
22024.55,1595908031
22024.35,1595908032
22034.0,1595908033
22035.5,1595908033
22039.0,1595908034
22038.15,1595908035
22040.0,1595908037
22040.0,1595908038
22040.0,1595908039
22035.2,1595908040
22030.3,1595908041
22035.5,1595908042
22031.55,1595908043
22032.75,1595908044
22034.65,1595908045
22034.6,1595908045
22030.9,1595908046
22026.6,1595908047
22031.85,1595908048
22028.6,1595908049
22029.95,1595908050
22024.8,1595908051
22025.0,1595908052
22022.75,1595908053
22019.55,1595908054
22024.35,1595908055
22020.2,1595908056
22023.45,1595908057
22025.55,1595908058
22022.2,1595908058
22022.05,1595908059
22026.35,1595908060
22022.35,1595908061
22022.35,1595908062
22022.4,1595908063
22022.9,1595908064
22029.65,1595908065
22029.75,1595908066
22027.15,1595908067
22028.05,1595908068
22031.35,1595908069
22035.0,1595908070
22033.8,1595908070
22033.6,1595908071
22034.0,1595908072
22036.9,1595908073
22037.15,1595908074
22038.7,1595908075
22037.15,1595908076
22037.45,1595908077
22036.3,1595908078
22033.5,1595908079
22034.7,1595908080
22034.6,1595908081
22030.3,1595908082
22028.2,1595908083
22031.0,1595908083
22031.25,1595908084
22033.5,1595908085
22030.65,1595908086
22028.8,1595908087
22033.5,1595908088
22028.15,1595908089
22027.1,1595908090
22030.0,1595908091
22027.95,1595908092
22028.6,1595908093
22026.7,1595908094
22028.95,1595908095
22029.95,1595908095
22026.65,1595908096
22027.0,1595908097
22030.0,1595908098
22030.0,1595908099
22029.35,1595908100
22030.0,1595908101
22033.5,1595908102
22030.2,1595908103
22035.0,1595908104
22035.0,1595908105
22035.0,1595908106
22038.85,1595908107
22036.15,1595908108
22039.55,1595908108
22039.1,1595908109
22038.45,1595908110
22040.0,1595908111
22041.1,1595908112
22041.0,1595908113
22039.4,1595908114
22040.2,1595908115
22041.4,1595908116
22039.2,1595908117
22033.5,1595908118
22030.2,1595908119
22029.0,1595908120
22030.9,1595908121
22026.95,1595908121
22025.05,1595908122
22025.55,1595908123
22027.75,1595908124
22025.55,1595908125
22025.5,1595908126
22025.0,1595908127
22024.15,1595908128
22021.85,1595908129
22020.1,1595908131
22020.0,1595908132
22020.0,1595908133
22018.65,1595908133
22016.0,1595908134
22010.0,1595908135
22014.45,1595908136
22011.35,1595908137
22012.45,1595908138
22014.3,1595908139
22014.95,1595908140
22010.0,1595908141
22010.0,1595908142
22008.1,1595908143
22012.8,1595908145
22011.25,1595908146
22010.0,1595908146
22005.05,1595908147
22008.0,1595908148
22006.05,1595908149
22002.35,1595908150
22005.05,1595908151
22002.0,1595908152
22001.0,1595908153
22000.0,1595908154
22000.0,1595908155
22000.15,1595908156
22000.0,1595908158
22000.0,1595908159
22000.0,1595908160
22001.55,1595908161
22000.0,1595908162
21999.1,1595908163
22003.0,1595908164
22005.6,1595908165
22009.85,1595908166
21998.65,1595908167
21999.0,1595908168
22005.0,1595908169
22007.3,1595908170
22001.65,1595908171
22008.15,1595908171
22008.05,1595908172
22010.0,1595908173
22010.0,1595908174
22010.8,1595908175
22014.0,1595908176
22013.25,1595908177
22018.0,1595908179
22017.95,1595908180
22021.2,1595908181
22017.05,1595908182
22016.85,1595908183
22016.65,1595908183
22019.0,1595908184
22019.85,1595908185
22019.85,1595908186
22017.9,1595908187
22014.45,1595908188
22010.0,1595908189
22003.55,1595908190
22011.0,1595908191
22006.15,1595908192
22005.5,1595908193
22003.5,1595908194
22003.4,1595908195
22009.9,1595908196
22004.9,1595908196
22005.65,1595908197
22001.85,1595908198
22004.6,1595908199
22009.9,1595908200
22009.95,1595908201
22012.45,1595908202
22007.45,1595908204
22007.5,1595908205
22010.85,1595908206
22012.15,1595908207
22013.2,1595908208
22021.1,1595908209
22022.4,1595908209
22019.55,1595908210
22018.95,1595908211
22020.15,1595908212
22019.5,1595908213
22021.85,1595908214
22016.1,1595908215
22020.8,1595908216
22018.25,1595908217
22016.05,1595908218
22016.95,1595908219
22018.25,1595908220
22017.7,1595908221
22017.65,1595908221
22019.0,1595908222
22013.55,1595908223
22008.0,1595908224
22006.25,1595908225
22017.7,1595908226
22013.0,1595908227
22007.65,1595908228
22019.75,1595908229
22018.9,1595908230
22015.0,1595908231
22014.55,1595908232
22018.45,1595908233
22013.05,1595908234
22016.2,1595908235
22010.0,1595908236
22008.05,1595908237
22010.0,1595908238
22014.95,1595908239
22010.05,1595908240
22013.05,1595908241
22006.95,1595908242
22007.0,1595908244
22009.45,1595908245
22006.05,1595908246
22009.35,1595908246
22009.6,1595908247
22009.55,1595908248
22010.0,1595908249
22010.0,1595908250
22009.6,1595908251
22010.0,1595908252
22010.0,1595908253
22011.95,1595908254
22015.5,1595908255
22014.9,1595908256
22020.0,1595908257
22024.5,1595908258
22027.8,1595908259
22029.75,1595908259
22032.45,1595908260
22034.85,1595908261
22044.1,1595908262
22050.0,1595908263
22040.8,1595908264
22048.05,1595908265
22053.8,1595908266
22053.95,1595908267
22057.95,1595908268
22055.7,1595908269
22055.0,1595908270
22056.05,1595908271
22054.95,1595908271
22054.85,1595908272
22048.85,1595908273
22050.45,1595908274
22051.75,1595908275
22045.0,1595908276
22052.95,1595908277
22049.7,1595908278
22054.95,1595908279
22049.55,1595908280
22050.0,1595908281
22050.0,1595908282
22052.15,1595908283
22051.05,1595908284
22048.15,1595908284
22045.05,1595908285
22045.25,1595908286
22048.65,1595908287
22050.0,1595908288
22051.0,1595908289
22047.55,1595908290
22053.25,1595908291
22051.05,1595908292
22055.2,1595908293
22050.8,1595908294
22055.4,1595908295
22055.95,1595908296
22055.0,1595908297
22055.6,1595908297
22051.5,1595908298
22055.55,1595908299
22052.45,1595908300
22057.05,1595908301
22058.2,1595908302
22055.65,1595908303
22050.3,1595908304
22050.3,1595908306
22052.2,1595908307
22055.85,1595908309
22058.0,1595908309
22058.05,1595908310
22059.45,1595908311
22058.05,1595908312
22060.7,1595908313
22065.05,1595908314
22061.9,1595908316
22066.0,1595908317
22062.65,1595908318
22064.75,1595908319
22070.5,1595908320
22066.85,1595908321
22069.7,1595908322
22069.45,1595908322
22062.35,1595908323
22062.25,1595908324
22057.0,1595908325
22051.8,1595908326
22051.25,1595908327
22048.65,1595908328
22047.75,1595908329
22044.7,1595908330
22050.0,1595908331
22052.95,1595908332
22065.0,1595908333
22064.65,1595908334
22055.5,1595908335
22054.9,1595908336
22058.25,1595908337
22057.55,1595908338
22058.15,1595908339
22050.0,1595908340
22050.6,1595908341
22048.0,1595908342
22055.0,1595908343
22054.2,1595908344
22054.1,1595908345
22052.75,1595908346
22054.35,1595908347
22054.95,1595908347
22051.95,1595908348
22050.0,1595908349
22045.0,1595908350
22049.8,1595908351
22050.0,1595908352
22045.0,1595908353
22048.3,1595908354
22048.0,1595908355
22040.0,1595908356
22038.0,1595908357
22041.15,1595908358
22042.3,1595908359
22047.5,1595908359
22048.55,1595908360
22049.85,1595908361
22050.0,1595908362
22050.0,1595908363
22048.8,1595908364
22049.4,1595908365
22055.35,1595908366
22051.55,1595908367
22055.4,1595908368
22055.3,1595908370
22052.75,1595908371
22052.0,1595908372
22051.75,1595908372
22047.5,1595908373
22049.75,1595908374
22045.0,1595908375
22044.8,1595908376
22045.0,1595908377
22050.0,1595908378
22055.0,1595908379
22054.65,1595908380
22052.55,1595908381
22049.1,1595908383
22050.0,1595908384
22052.5,1595908384
22052.4,1595908385
22052.4,1595908386
22053.05,1595908387
22053.1,1595908388
22059.75,1595908389
22059.6,1595908390
22060.0,1595908391
22056.05,1595908392
22059.45,1595908393
22060.0,1595908394
22059.65,1595908395
22059.5,1595908396
22055.2,1595908397
22058.75,1595908397
22060.0,1595908398
22055.0,1595908399
22053.6,1595908400
22053.6,1595908401
22054.5,1595908402
22053.35,1595908404
22050.0,1595908405
22052.0,1595908406
22050.0,1595908407
22053.9,1595908408
22054.0,1595908409
22054.0,1595908410
22050.65,1595908410
22054.0,1595908411
22055.0,1595908412
22055.55,1595908413
22054.75,1595908414
22059.0,1595908415
22058.75,1595908416
22055.45,1595908417
22055.55,1595908418
22056.2,1595908419
22056.1,1595908420
22059.95,1595908421
22060.0,1595908422
22060.0,1595908422
22060.0,1595908423
22062.35,1595908424
22065.0,1595908425
22065.0,1595908426
22061.35,1595908427
22065.0,1595908428
22072.1,1595908429
22068.4,1595908430
22074.7,1595908431
22072.7,1595908432
22062.1,1595908433
22058.6,1595908434
22060.5,1595908435
22065.0,1595908435
22064.9,1595908436
22061.9,1595908437
22067.75,1595908438
22064.35,1595908439
22066.95,1595908440
22065.25,1595908441
22065.95,1595908442
22061.5,1595908443
22065.8,1595908444
22056.65,1595908445
22060.95,1595908446
22060.0,1595908447
22063.25,1595908447
22061.8,1595908448
22062.05,1595908449
22067.0,1595908450
22067.6,1595908451
22064.05,1595908452
22066.5,1595908453
22061.0,1595908454
22056.2,1595908456
22055.15,1595908457
22057.05,1595908458
22061.2,1595908459
22060.9,1595908460
22062.1,1595908460
22062.2,1595908461
22065.0,1595908462
22060.0,1595908463
22060.0,1595908464
22060.0,1595908465
22056.25,1595908466
22053.3,1595908467
22053.35,1595908468
22053.3,1595908469
22057.6,1595908470
22057.5,1595908471
22057.25,1595908472
22055.3,1595908472
22056.2,1595908473
22054.45,1595908474
22062.0,1595908475
22065.0,1595908476
22060.0,1595908477
22062.0,1595908478
22061.0,1595908479
22057.4,1595908480
22054.7,1595908481
22058.5,1595908482
22056.15,1595908483
22062.7,1595908484
22062.35,1595908485
22062.7,1595908486
22066.0,1595908487
22065.0,1595908488
22056.3,1595908489
22055.55,1595908490
22059.95,1595908491
22055.0,1595908492
22053.0,1595908493
22053.5,1595908494
22050.25,1595908495
22056.15,1595908496
22055.0,1595908497
22055.0,1595908498
22057.15,1595908498
22055.0,1595908499
22050.65,1595908500
22055.0,1595908501
22055.0,1595908502
22056.0,1595908503
22057.8,1595908504
22057.85,1595908505
22054.25,1595908506
22058.95,1595908507
22058.95,1595908508
22054.95,1595908509
22058.0,1595908510
22056.15,1595908510
22054.9,1595908511
22050.0,1595908512
22053.0,1595908513
22050.9,1595908514
22045.1,1595908515
22045.0,1595908516
22045.0,1595908517
