11122.45,0
11134.7,1595907900
11140.05,1595907900
11140.0,1595907901
11137.95,1595907902
11141.15,1595907903
11141.4,1595907904
11137.0,1595907905
11138.35,1595907906
11136.45,1595907907
11134.5,1595907907
11131.15,1595907908
11131.15,1595907909
11131.5,1595907910
11131.5,1595907911
11132.5,1595907912
11134.1,1595907913
11136.25,1595907914
11135.6,1595907915
11139.75,1595907916
11139.75,1595907917
11141.1,1595907918
11145.0,1595907919
11145.0,1595907920
11145.0,1595907920
11143.2,1595907921
11145.5,1595907922
11148.0,1595907923
11147.95,1595907924
11149.9,1595907925
11151.35,1595907926
11150.35,1595907927
11153.0,1595907928
11152.45,1595907929
11153.95,1595907930
11152.6,1595907931
11154.0,1595907932
11155.0,1595907932
11157.3,1595907933
11155.25,1595907934
11154.6,1595907935
11156.85,1595907936
11155.55,1595907937
11154.8,1595907938
11154.95,1595907939
11155.0,1595907941
11154.65,1595907942
11154.9,1595907943
11151.4,1595907944
11152.4,1595907945
11153.1,1595907945
11152.15,1595907946
11151.55,1595907947
11152.2,1595907948
11151.0,1595907949
11149.75,1595907950
11149.4,1595907951
11148.5,1595907952
11147.45,1595907953
11147.9,1595907955
11147.55,1595907956
11145.5,1595907957
11147.35,1595907957
11145.25,1595907958
11145.3,1595907959
11147.95,1595907960
11147.45,1595907961
11146.0,1595907962
11146.95,1595907963
11145.85,1595907964
11147.0,1595907965
11146.75,1595907967
11148.4,1595907968
11146.8,1595907969
11147.9,1595907970
11147.65,1595907970
11147.65,1595907971
11148.1,1595907972
11150.25,1595907973
11151.7,1595907974
11150.15,1595907975
11149.8,1595907976
11152.35,1595907977
11152.65,1595907978
11151.0,1595907979
11150.8,1595907980
11152.8,1595907981
11151.05,1595907982
11153.95,1595907982
11152.0,1595907983
11154.0,1595907984
11153.15,1595907985
11154.25,1595907986
11154.0,1595907987
11153.0,1595907988
11153.0,1595907989
11154.0,1595907990
11154.0,1595907992
11153.15,1595907993
11154.0,1595907994
11155.0,1595907995
11155.0,1595907996
11154.5,1595907997
11154.95,1595907998
11155.0,1595907999
11156.0,1595908000
11156.65,1595908001
11156.7,1595908002
11157.85,1595908003
11157.2,1595908004
11158.75,1595908005
11156.55,1595908006
11156.05,1595908007
11158.05,1595908007
11159.95,1595908008
11160.5,1595908009
11160.8,1595908010
11159.85,1595908011
11159.25,1595908012
11158.5,1595908013
11160.0,1595908014
11159.3,1595908015
11158.55,1595908016
11158.0,1595908018
11157.95,1595908019
11157.0,1595908020
11154.8,1595908020
11153.65,1595908021
11155.5,1595908022
11155.1,1595908023
11156.0,1595908024
11153.5,1595908025
11153.5,1595908026
11153.8,1595908027
11156.0,1595908028
11156.65,1595908029
11155.55,1595908030
11155.5,1595908031
11155.95,1595908032
11159.2,1595908033
11159.65,1595908033
11158.65,1595908034
11158.5,1595908035
11158.55,1595908037
11159.75,1595908038
11160.0,1595908039
11159.75,1595908040
11159.75,1595908041
11160.0,1595908042
11159.6,1595908043
11157.6,1595908044
11159.65,1595908045
11159.85,1595908045
11159.85,1595908046
11159.75,1595908047
11159.85,1595908048
11158.5,1595908049
11159.0,1595908050
11157.3,1595908051
11156.55,1595908052
11156.4,1595908053
11156.45,1595908054
11155.0,1595908055
11154.0,1595908056
11155.0,1595908057
11154.3,1595908058
11156.0,1595908058
11156.4,1595908059
11156.45,1595908060
11156.0,1595908061
11157.0,1595908062
11156.45,1595908063
11156.9,1595908064
11156.9,1595908065
11157.5,1595908066
11158.05,1595908067
11158.35,1595908068
11159.5,1595908069
11159.8,1595908070
11158.6,1595908070
11160.95,1595908071
11159.85,1595908072
11160.0,1595908073
11160.05,1595908074
11161.5,1595908075
11160.05,1595908076
11160.1,1595908077
11159.85,1595908078
11159.95,1595908079
11159.85,1595908080
11160.0,1595908081
11159.85,1595908082
11160.9,1595908083
11159.85,1595908083
11160.0,1595908084
11160.0,1595908085
11159.0,1595908086
11159.0,1595908087
11159.85,1595908088
11159.85,1595908089
11159.05,1595908090
11159.8,1595908091
11158.0,1595908092
11159.85,1595908093
11158.05,1595908094
11158.0,1595908095
11158.5,1595908095
11158.25,1595908096
11159.0,1595908097
11159.0,1595908098
11159.15,1595908099
11160.2,1595908100
11160.2,1595908101
